,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
4488,Deep Neural Networks with PyTorch by IBM,Gopal I,"Apr 11, 2022","One of the worst courses on coursera. A very complex subject is treated in an off-hand manner. Course instructions have not been updated since 2019. Labs are different from instructions. There is no lab to opne in Week 7 - I wanted the honors content. 
The Watson instructions are completely outdated. 
There are so many spelling errors in the quizes including misspelling simple works like ""does"" - looks like no one checked these materials ever. ",1
4489,Deep Neural Networks with PyTorch by IBM,Zaheer U R,"Jul 12, 2020",Amazing course with brilliant explanation,5
4490,Deep Neural Networks with PyTorch by IBM,Farhad A,"Jun 17, 2020",It was well structured . Thank you,5
4491,Deep Neural Networks with PyTorch by IBM,Krishna H,"Apr 28, 2020",Good!,5
4492,Deep Neural Networks with PyTorch by IBM,Pietro D,"Jan 4, 2020",The course is interesting and well organized but the quiz are not challenging and full of typos.,4
4493,Deep Neural Networks with PyTorch by IBM,Ben A,"Aug 5, 2020","Awful quality content that fails to teach or test you properly. 
The videos are exceptionally poor using a text-to-speech narrator that makes you want to quit after only one video. Additionally, the quizzes are buggy with awful wording, typos, invisible options, and useless content. The biggest shame is that they don't use notebooks to test your learning with real examples that would reinforce both the theory & practical elements.
This course has no effort put into it & is clearly a money grab. Avoid this and instead try a deeplearning.ai or fast.ai course.",2
4494,Deep Neural Networks with PyTorch by IBM,Oussama B,"Feb 27, 2020","Bad !!!!! Many mistakes, questions too easy !!! I am really disapointed",1
4495,Deep Neural Networks with PyTorch by IBM,A A A,"Jul 7, 2020","This course is really good in explaining the concepts and pytorch. Everything was explained in a detailed way, well structured. However, I found the course too segmented. Some lectures, some quizzes, and some labs can be combined. Example for week 1, I think 1.1 (introduction to tensors), 1.2 (1d tensors) and 1.3 (2d tensors) can be combined to single lecture or all 3 lectures be one after another making it appear like it’s together. The 2 labs can be combined into a single notebook. The 2 quizzes can be combined into 1 quiz of maybe 5 or more questions. Similarly, 1.4 (Simple Datasets) and 1.5 (Datasets) can be combined, and so on. I also think that the honours content about batch normalization should be included as part of normal contents. Maybe more advanced concepts can be put up as honours contents.  ",5
4496,Deep Neural Networks with PyTorch by IBM,Анатолий М,"May 10, 2021","Курс ""Deep Neural Networks with PyTorch"" подходит для новичков, людей с базовым математическим аппаратом, с базовыми знаниями программирования Python и для тех, кого интересует математика нейронных сетей и машинного обучения. Курс делает упор на самостоятельность обучающихся и людей, которые сами заинтересованы в прохождении лабораторных работ. Здесь есть много инструментов для обучения, вычисления метрик, визуализации результатов, которые могут пригодится Вам в проектах. Курс прекрасно подходит для людей со средним знанием английского языка (материал разработан так, что он понятен и глазам, и ушам). Советую пройти данный курс на английском языке или с английскими субтитрами, чтобы погрузиться в изучение PyTorch и профессиональной терминологии разработчиков.",5
4497,Deep Neural Networks with PyTorch by IBM,Itai K,"Aug 31, 2023","I really liked this course, which gradually, in detail, step by step, reveals the capabilities of PyTorch, and the neural networks implemented on its basis.
The IBM trainers have put a lot of effort and experience into the preparation of the course materials. Thank you very much!!!",5
4498,Deep Neural Networks with PyTorch by IBM,Julio T,"Sep 1, 2023","PyTorch is the best for constructing neural networks, this course goes very deep into the construction of neural networks. It also gets into some of the mathematical details which is always good. Thank you Coursera, IBM and Mr Sartancangelo!
 ",5
4499,Deep Neural Networks with PyTorch by IBM,Erdem Ş,"Jun 17, 2020","even with no mandatory peer graded assignment, for me it was the hardest course to learn in ""IBM AI Engineering"". So many topics and so many codes to check for each week. i liked it. i believe i will revisit the materials in the future.",5
4500,Deep Neural Networks with PyTorch by IBM,Georgios C,"Aug 4, 2020",Great introduction to deep learning with pytorch. It would help if the notebooks in the labs take shorter to run so that the students can experiment with the code and the models.,5
4501,Deep Neural Networks with PyTorch by IBM,Yixuan,"Oct 5, 2022","Not only did I gain the basic knowledge of deep learning, but also learned Pytorch. It is a good course, however, there is still a lot more to go in the area of Deep learning, ",5
4502,Deep Neural Networks with PyTorch by IBM,Matt T,"Oct 17, 2022","While there are some minor technical issues loading out of date libraries, the material and subjects are incredibly useful. This course is very difficult and welcome",5
4503,Deep Neural Networks with PyTorch by IBM,Doğu İ,"Jun 11, 2022",The explanation is simple and understandable. They explained deep neural networks so beautifully with PyTorch. Thank you very much for this course IBM.,5
4504,Deep Neural Networks with PyTorch by IBM,Kartikey C,"Nov 8, 2020","In-depth course, goes in much more detail than the usual introductory courses, also emphasizes on practical hands on rather than theoretical knowledge",5
4505,Deep Neural Networks with PyTorch by IBM,Benjamin P,"Jan 20, 2021","Good pacing, great examples and the assignments are doable within the time allocated for them. Combines both technical information and applied code.",5
4506,Deep Neural Networks with PyTorch by IBM,Steven W,"Aug 6, 2022","SO far, this has been the best designed and most informative of the four courses that I have taken so far in the IBM AI Engineering Certification.",5
4507,Deep Neural Networks with PyTorch by IBM,Tobias B,"Jun 15, 2021","Great course. Although some of the material clearly wasn't made by native english speakers, and the language usage could be improved in future.",5
4508,Deep Neural Networks with PyTorch by IBM,Yashwardhan B,"Apr 20, 2021",The course content was very well presented and was relatively easy to understand even when the pytorch framework is a bit complex. Thank you!,5
4509,Deep Neural Networks with PyTorch by IBM,THOMONT B,"Jan 14, 2021","Joseph Santarcangelo is one of the best teacher i've seen in data science.  
Courses were difficult but his explanations were really clear. ",5
4510,Deep Neural Networks with PyTorch by IBM,MATTHIAS T,"Oct 31, 2022","Very detailed and well organized video lectures (quizzes not so much, just the learning material) w.r.t. fundamental understanding. ",5
4511,Deep Neural Networks with PyTorch by IBM,Abdulsamad B,"Aug 30, 2023",Exceptional course contents with lots of practical hands-on labs to actualize and better understand concepts explained in video.,5
4512,Deep Neural Networks with PyTorch by IBM,OMAIMA E A,"May 25, 2021","the course was perfect  goes step by step and keeps reminding the student what he studies in the sections before, I love it",5
4513,Deep Neural Networks with PyTorch by IBM,jonathan b,"Nov 10, 2021",A good introduction to deep learning with pytorch. The examples are very clear and the learning rate is not to steep,5
4514,Deep Neural Networks with PyTorch by IBM,Adil D,"Oct 29, 2020",Really good course!! Theres few typos in the video lectures but a good way to see if you really understand things ;) ,5
4515,Deep Neural Networks with PyTorch by IBM,Russell C,"Aug 25, 2023",This is an excellent course that cover the theory and implmentaton of  deep neural networks using Pytorch!,5
4516,Deep Neural Networks with PyTorch by IBM,ayush k,"Jan 21, 2021",I really enjoy this course. it really helps me to boost my knowledge of PyTorch and deep neural network.,5
4517,Deep Neural Networks with PyTorch by IBM,Yan G,"Jul 11, 2022",it systematically gives how to use pytorch doing neural network. explanations are clear and practical,5
4518,Deep Neural Networks with PyTorch by IBM,SUNIL K N,"Jun 6, 2021","It is an amazing course, I learned a lot, videos and labs everything is amazing, thanks Coursera!",5
4519,Deep Neural Networks with PyTorch by IBM,Garrett M,"Nov 12, 2020","Excellent course, well put together labs and videos, overall a very dense resource for the topic. ",5
4520,Deep Neural Networks with PyTorch by IBM,Vaseekaran V,"Oct 23, 2020",Really great intro to PyTorch. Well explained the basics of Deep Learning along with PyTorch.,5
