,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
154,Case studies in business analytics with ACCENTURE by ESSEC Business School,Anas R,"Dec 16, 2021","Worst course I've seen on Coursera Platform. 
This course is just an advertising commercial for Accenture. 
There is ZERO value in anything they provide in these ""Case studies"". Pure and utter bullshit. They are just begging you to hire Accenture or ask you to apply to work at Accenture.
I wish there were a lower score than just 1 star. I'd give them a star in minus, for wasting my time.
Don't waste your time!",1
155,Case studies in business analytics with ACCENTURE by ESSEC Business School,Frank v L,"Jun 2, 2021",Excellent continuation of the courses: introduction into busness analytics and marketing analytics. You will be exposed to many different domains and see how business analytics can help solving real world problems. I worked for many years on IoT and digital transformation and even while the course is a few years old these case studies are still relevant. That said the course could use a refresher. Nowadays the term digital transformation is often used to describe some of the approaches and challenges.,5
156,Case studies in business analytics with ACCENTURE by ESSEC Business School,BIDHI K,"May 4, 2020","Excellent accumulation of relevant case studies across industries, very well planned modules and interesting project assignments!",5
157,Case studies in business analytics with ACCENTURE by ESSEC Business School,Blaine B,"Oct 28, 2017",This is a good course that focuses on communicating ideas which is often a weak spot for business professionals.,5
158,Case studies in business analytics with ACCENTURE by ESSEC Business School,武利鑫,"Jun 14, 2016","To be honesty ,I learned something new and the teachers give me some different new idea ,that's very good .",5
159,Case studies in business analytics with ACCENTURE by ESSEC Business School,Camilo E S C,"Jul 11, 2020",Such an exiting journey to the digital consultancy world ,5
160,Case studies in business analytics with ACCENTURE by ESSEC Business School,JEEWESH K J,"Oct 16, 2017",  Great course for becoming a data scientist  ,5
161,Case studies in business analytics with ACCENTURE by ESSEC Business School,Sharmistha G,"May 3, 2017",Very helpful.. Thank you Coursera,5
162,Case studies in business analytics with ACCENTURE by ESSEC Business School,Shadrack B,"Mar 4, 2023",Absolutely great course,5
163,Case studies in business analytics with ACCENTURE by ESSEC Business School,OGALA W I,"May 30, 2016",Rigorous but awesome,5
164,Case studies in business analytics with ACCENTURE by ESSEC Business School,Manoj K,"Mar 11, 2016",awesome ideas...,5
165,Case studies in business analytics with ACCENTURE by ESSEC Business School,Rahul H,"Jul 11, 2020",Well Explained.,5
166,Case studies in business analytics with ACCENTURE by ESSEC Business School,carol,"Mar 18, 2016",An interesting brief overview of how data analytics can be applied to various business and companies. It is not very in-depth but offers some good ideals if you are particularly interested in some of the industries on how they utilize data anaytics. For me the example of Bank of Ireland and healthcare sectors are the most interesting and inspiring cases.,4
167,Case studies in business analytics with ACCENTURE by ESSEC Business School,Luka t,"Mar 22, 2016",Seems quite good and realistic but at times a little too general,4
168,Case studies in business analytics with ACCENTURE by ESSEC Business School,Ponciano R,"Jan 24, 2019",Great insights from people who actually use the techniques.,4
169,Case studies in business analytics with ACCENTURE by ESSEC Business School,Pascal U E,"Jul 12, 2016",Only to see examples of business analytics in action ,4
170,Case studies in business analytics with ACCENTURE by ESSEC Business School,Shivanand R K,"Jun 21, 2016",Great and Excellent thoughts and course material.,4
171,Case studies in business analytics with ACCENTURE by ESSEC Business School,Piotrek D,"Jul 13, 2016",Should have been more hands on like the rest,4
172,Case studies in business analytics with ACCENTURE by ESSEC Business School,Nenad B,"Jun 4, 2016",Good to pick up some buzz words but overall a bit too general and vague (Nicholas Glady's part is however straight to the point and most valuable). Quizzes were sometimes obsessed with wording and less with substance. I might be too harsh but I simply don't feel I learned nearly as much as in the first two courses.,3
173,Case studies in business analytics with ACCENTURE by ESSEC Business School,Mahdi S,"Jun 14, 2016","The cases is very awesome, but for most of them the presentation, mostly the way the speakers talk in English is not sound enough. 
 Also the quizzes is crazy, just bullshit. ",2
174,Case studies in business analytics with ACCENTURE by ESSEC Business School,PRABHAT K,"Nov 17, 2017","Instead of explaining nuggets of multiple case studies, at-least two detailed analysis of case studies would be better",2
175,Case studies in business analytics with ACCENTURE by ESSEC Business School,Ye Z,"Apr 6, 2016",Stories are great but nothing substantial.,2
176,"Response Surfaces, Mixtures, and Model Building by Arizona State University",Diego G,"Nov 26, 2020",The course tries to cover a lot of material that is somewhat math-heavy. It's not easy to digest some of the concepts without some self-study using the book. Exercises and quizzes only cover a fraction of what is taught. An improvement could be to cover less topics and use the time gained to give some more examples and clarify some of the math.,3
177,"Response Surfaces, Mixtures, and Model Building by Arizona State University",Udayan G,"Oct 6, 2020","I feel ""Experimental Design basic"" course is very good, rest all in this specialization is mostly explaining a paragraph from book",2
178,"Response Surfaces, Mixtures, and Model Building by Arizona State University",Dr. R R R,"Jul 26, 2020",It was a great experience for me to do the RSM model building an online course. I learned experimental designs for fitting response surfaces.,5
179,"Response Surfaces, Mixtures, and Model Building by Arizona State University",ashwin r,"Aug 15, 2020","Too much theoretical approach is adopted in explanation, practical examples should be incorporated.",3
180,"Response Surfaces, Mixtures, and Model Building by Arizona State University",Phạm Q T,"May 24, 2023","First and foremost, I want to thank Professor Douglas C. Montgomery for this course. This course is actually quite difficult for me. However, I have learned to manage my time, be disciplined, and take my work seriously. More specifically, the course provides me with a wealth of DOE knowledge that I desperately require. In addition, I learned how to use the basic JMP - analysis software, which was extremely useful. I'll read the article again until I fully understand the new information. I'm hoping to be able to take more courses of Professor to expand my knowledge. I would strongly recommend this course to anyone.",5
181,"Response Surfaces, Mixtures, and Model Building by Arizona State University",Azd Z,"Oct 11, 2021",DoE is an essential but forgotten initial step in the experimental work! This course gives a very good start and breaking the ice for higher quality of experimental work.,5
182,"Response Surfaces, Mixtures, and Model Building by Arizona State University",Giovany O,"Dec 30, 2020",Excelente curso con muchos temas por aprender y descubrir del diseño de experimentos y las técnicas más avanzadas del mismo,5
