,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
121,Applied Social Network Analysis in Python by University of Michigan,A P,"Jul 5, 2021",All assignments and lectures are outdated and will not work with current versions of Python. ,1
122,Applied Social Network Analysis in Python by University of Michigan,Eric S,"Oct 28, 2018",They need to change the 4th assignment is almost impossible to run on jupyter,1
123,Applied Social Network Analysis in Python by University of Michigan,Christopher S,"May 9, 2021","Vague, little explanation, I can get a better education on Udemy",1
124,Applied Social Network Analysis in Python by University of Michigan,TAN J Y,"Jun 5, 2020",Week 2's quizzes are highly irrelevant to the content taught.,1
125,Applied Social Network Analysis in Python by University of Michigan,David P,"Feb 8, 2022",Obsolete course,1
126,Applied Social Network Analysis in Python by University of Michigan,José T,"Jul 28, 2021",Not updated.,1
127,Applied Social Network Analysis in Python by University of Michigan,Jun-Hoe L,"Oct 9, 2020","Well, the actual score is more like 4.5 stars since I still rate the Machine Learning course by Andrew Ng as the best course I've taken on Coursera. Anyway, this course in my opinion is the best course in the specialisation and I'm glad I stuck around for it.  
Pros: the instructor has a very good delivery, and explains concepts in sufficient depth gradually, I really like the way he explained how some measures are calculate using step-by-step examples showing which nodes/edges are being used. Compared to Professor Brooks who either gives very superficial lectures on what matplotlib can do (line graphs) to suddenly going into the technical details of the different matplotlib layers
The assignments are the most reasonable I've seen in this specialisation, tying relatively well with the course lectures (though Week 3 assignment's might be tad too simplistic).  
Con: Outdated autograder as usual, however this was probably the mildest case compared to Course 1 (Intro to Data Science) where so many things were different between the old and new pandas version.
Here's my personal overall ranking of each course in this specialisation from best to worse:
1. Social Network Analysis
2. Applied Machine Learning
3. Applied Text Mining
4. Intro to Data Science
5. Plotting ",5
128,Applied Social Network Analysis in Python by University of Michigan,Emil K,"Mar 1, 2018","So, I passed all modules in the whole specialization and received the certificate. This is by far the best course, and the reason for this is the instructor. Daniel Romero is great at explaining the concepts, expresses himself clearly and uses lots of examples which help immensely. The programming assignments are actually fun to solve - the instructions are clear and well-formulated.  I know what is expected and can focus on doing data science.  For the first time I didn't have to spend hours reading the Discussion Group posts in despair, in order to figure out how to pass the assignments (tricks, hacks, etc). This can't be said about assignments in other modules. I think the assignments were not too easy - to me the difficulty was just right. It's an introductory course to this matter and the worst you can do is daunt learners with unrealistic assignments (as in Week 4 of Text Mining). I think my appreciation for this course is intensified by the irritation with other courses. But at any rate, great job Daniel.",5
129,Applied Social Network Analysis in Python by University of Michigan,Tamas B,"Mar 11, 2020","Daniel Romero is easily the best instructor in this specialization, beating all his more senior colleagues in communicating knowledge to learners. I especially liked his methodical approach to telling the whole story: big picture intuition, formal definitions, Python examples and practical applications.
The course sets you up with a solid enough baseline in networks to be able to continue learning on your own. It is a big plus that the final assignment is really pulling together your knowledge from most courses in this specialization (there is no visualization required in the final assignment).
My only complaint is that the course seems like somewhat of an afterthought to bring the course count to 5 in the specialization. The content in week 4 is particularly short. I would rate this course 4 stars on its own, but given how it lines up in the specialization it is an easy 5-star.",5
130,Applied Social Network Analysis in Python by University of Michigan,Sudheer a,"Sep 28, 2020","nice course with good content in quizzes and assignments. The last assignment was great and very practical (well framed question, which uses ML algorithms to predict node attributes and linkage using various network measures as features). Overall a pretty much useful course using graph theory and a practical course. Most of the assignments are concentrated on how real world problems could be?
The centrality measures are explained beautifully. The module four is pretty much the heart of this course.",5
131,Applied Social Network Analysis in Python by University of Michigan,Dishi T,"Aug 9, 2020",I have really enjoyed learning this course. All the concepts are explained with proper examples. This course not only provides theoretical knowledge about network analysis but also explains the use of each topic in real networks. The assignments were really helpful to get hands on experience of all the topics covered. The most interesting part of this course was the last assignment It was fun experimenting with different models and analyzing the performance.  ,5
132,Applied Social Network Analysis in Python by University of Michigan,Liu F,"Apr 3, 2023","really interesting introductory course.. originally took it just for credit transfer, but ended up being interested in the topic. 
I'm from engineering background, though not computing. Some coding did take me some time to finish. Nice degree of challenge to stretch me. Overall glad that I took this course. Got to know that social network is not only used in social network, but can also be used to analyze flight & airport network, optimize search engine etc. ",5
